product_id,seller,processor,gen,ram,storage_size,storage_type,screen_size,refurbished_status,brand,model_family,laptop_model,price,price_before_discount,discount_pct,scraped_at
325709423,Smartcomputers,Ryzen 5,,16.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,845,36500.0,45000.0,19.0,2026-01-26 18:02:54
325447456,Mictouch Technology Limited,Core I5,8.0,16.0,,,,Refurbished,Hp,Elitebook,830,28999.0,35000.0,17.0,2026-01-26 18:02:55
8354917,Charlie Chan,Core I5,,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T470S,18600.0,30000.0,38.0,2026-01-26 18:02:56
325582567,Reydigital1,Core I5,8.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,X1,26499.0,33000.0,20.0,2026-01-26 18:02:58
312370446,Jultech Technologies,Core I5,8.0,16.0,,,14.0,Refurbished,Hp,Elitebook,840,31899.0,38000.0,16.0,2026-01-26 18:03:00
320070328,Zetcomcomputers,Core I5,7.0,8.0,256.0,Ssd,,Refurbished,,Thinkpad,Yoga,32000.0,,,2026-01-26 18:04:01
1556244,Anova Technologies,Core I5,,8.0,,,11.6,Refurbished,Hp,Elitebook,810,25600.0,32000.0,20.0,2026-01-26 18:04:02
115447855,Ubuntu Technologies Kenya,Core I7,7.0,16.0,512.0,Ssd,,,Hp,Elitebook,840,30899.0,56000.0,45.0,2026-01-26 18:04:03
7351959,Wasini Technologies,Core I5,6.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,,,17290.0,23000.0,25.0,2026-01-26 18:04:04
325843430,Disktech,Core I5,6.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,26000.0,27000.0,4.0,2026-01-26 18:04:05
250794319,Wain Collection,Ryzen 5,,16.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,745,32600.0,50000.0,35.0,2026-01-26 18:04:07
243770661,Anova Technologies,Core I7,6.0,16.0,512.0,Ssd,12.5,Refurbished,Hp,Elitebook,820,27799.0,35000.0,21.0,2026-01-26 18:04:08
326022467,Geeworld Technologies,Core I7,5.0,8.0,500.0,Hdd,,Refurbished,Dell,Latitude,,20999.0,28999.0,28.0,2026-01-26 18:04:09
312652404,Phonelegit Kenya,Core I7,6.0,16.0,512.0,Ssd,12.5,Refurbished,Hp,Elitebook,820,26999.0,35000.0,23.0,2026-01-26 18:04:10
325705076,Delta System,Core I5,8.0,16.0,512.0,Ssd,13.0,Refurbished,Dell,Latitude,,29449.0,40000.0,26.0,2026-01-26 18:04:12
264885934,Lantel  System,Core I5,6.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,23499.0,40000.0,41.0,2026-01-26 18:04:13
325556023,Techbiz,Core I5,8.0,8.0,,,,,Hp,Elitebook,840,32000.0,40000.0,20.0,2026-01-26 18:05:16
325908758,Washington Investment Computers,Core I7,9.0,16.0,512.0,Ssd,,,Dell,,,50000.0,85000.0,41.0,2026-01-26 18:05:47
326333312,Lawre Digital Solutions,Core I5,7.0,8.0,256.0,Ssd,11.6,Refurbished,Hp,Probook,X360,18524.0,30000.0,38.0,2026-01-26 18:05:48
325762411,Symtech Enterprises,Core I5,8.0,8.0,256.0,Ssd,,,Hp,Elitebook,840,30000.0,,,2026-01-26 18:06:50
326415534,Unicom Computers,Core I7,8.0,16.0,512.0,Ssd,14.0,Refurbished,Dell,Latitude,,40000.0,49000.0,18.0,2026-01-26 18:09:52
312676132,Disktech,Core I5-8Th,8.0,16.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,X390,28000.0,30000.0,7.0,2026-01-26 18:09:54
309855985,Mictouch Technology Limited,Core I5,8.0,8.0,256.0,Ssd,11.0,Refurbished,Dell,Latitude,,24999.0,35000.0,29.0,2026-01-26 18:09:55
325974437,Trudy Comps,Core I5,8.0,16.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,Yoga,16999.0,22999.0,26.0,2026-01-26 18:10:26
326661420,Westside Computer Hub,Core I5,,16.0,,,14.0,Refurbished,Hp,Elitebook,Laptops,22999.0,30000.0,23.0,2026-01-26 18:10:27
325550574,Lawre Digital Solutions,Core I5-8300U,8.0,8.0,256.0,Ssd,14.0,,Hp,Elitebook,840,27074.0,40000.0,32.0,2026-01-26 18:10:28
326659155,Hamnduenterprise,Core I7,8.0,16.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,39999.0,42000.0,5.0,2026-01-26 18:10:29
326655071,Wistan Technologies,Core I7,10.0,16.0,256.0,Ssd,,Refurbished,Hp,,,42000.0,43000.0,2.0,2026-01-26 18:12:29
325721396,Novetech Supplies,Core I5,,8.0,128.0,Ssd,11.6,Refurbished,Hp,Probook,X360,19999.0,,,2026-01-26 18:13:30
313709223,Cray Computer Technologies,,,16.0,,,13.0,Refurbished,Apple,Macbook,Pro,26900.0,32000.0,16.0,2026-01-26 18:13:32
259960174,Lantel  System,Core I5,6.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T470S,20499.0,40000.0,49.0,2026-01-26 18:13:33
325635008,Lawre Digital Solutions,Core I5,8.0,16.0,256.0,Ssd,13.3,Refurbished,Lenovo,Thinkpad,X390,29924.0,45000.0,34.0,2026-01-26 18:13:34
326349036,Geeworld Technologies,Core I7,6.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T470S,26999.0,45999.0,41.0,2026-01-26 18:13:35
316948649,Avelora Innovations Ltd,Core I5,8.0,8.0,256.0,Ssd,11.6,Refurbished,Hp,Probook,X360,20899.0,30000.0,30.0,2026-01-26 18:13:36
9532141,Cray Computer Technologies,,,16.0,,,13.0,Refurbished,Apple,Macbook,Pro,28560.0,34000.0,16.0,2026-01-26 18:13:37
325606413,Techbiz,Core I5,8.0,16.0,256.0,Ssd,14.0,Refurbished,Hp,,,30000.0,48500.0,38.0,2026-01-26 18:13:38
326362794,Lawre Digital Solutions,,6.0,16.0,256.0,Ssd,14.0,Refurbished,Lenovo,,,24999.0,33000.0,24.0,2026-01-26 18:13:39
325945548,Technestke,Core I5,,8.0,,,,Refurbished,Hp,Elitebook,8460P,20999.0,28000.0,25.0,2026-01-26 18:13:40
115530298,Charlie Chan,Core I5,6.0,8.0,256.0,Ssd,14.0,Renewed,Hp,Elitebook,840,22190.0,40000.0,45.0,2026-01-26 18:13:41
325233505,Novetech Supplies,Core I5,10.0,16.0,512.0,Ssd,13.3,Refurbished,Dell,Latitude,,29999.0,,,2026-01-26 18:14:42
320855752,Ricktech Computers,Pentium 8Gb,,8.0,128.0,Ssd,11.6,Refurbished,Lenovo,Thinkpad,Yoga,15100.0,25000.0,40.0,2026-01-26 18:14:43
9031593,Betty Tech Computers,Core I7-8Th,8.0,16.0,512.0,Ssd,14.0,Refurbished,,Thinkpad,X1,42929.19,52999.0,19.0,2026-01-26 18:14:44
325674138,Jultech Technologies,Core I5,8.0,8.0,256.0,Ssd,13.3,Refurbished,Dell,Latitude,,26000.0,37000.0,30.0,2026-01-26 18:14:45
312285528,Anova Technologies,Core I5,6.0,8.0,256.0,Ssd,14.0,,Hp,Elitebook,840,22599.0,23000.0,2.0,2026-01-26 18:14:46
9461422,Sharom Gtx,Celeron N,,8.0,256.0,Ssd,14.0,,Hp,,,22000.0,40000.0,45.0,2026-01-26 18:14:47
315922696,Laptop Clinic,,7.0,16.0,,,,Refurbished,,,,31000.0,,,2026-01-26 18:15:48
325315196,Badar Computers,Core I5,,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X250,15000.0,25000.0,40.0,2026-01-26 18:15:49
325912413,Digital Link Computers,,10.0,16.0,512.0,Ssd,13.3,Refurbished,Lenovo,Thinkpad,X13,40000.0,,,2026-01-26 18:16:50
322363979,Digitech Computers,Core I5,8.0,8.0,,,,,Hp,Elitebook,840,31800.0,40000.0,21.0,2026-01-26 18:16:53
313463881,Zetcomcomputers,,7.0,8.0,256.0,Ssd,14.0,Refurbished,,Elitebook,840,26500.0,41500.0,36.0,2026-01-26 18:16:54
9731994,Buy Legit Enterprises,Core I5,8.0,8.0,256.0,Ssd,15.0,Refurbished,Hp,Probook,650,23040.0,24000.0,4.0,2026-01-26 18:16:54
325823016,Lawre Digital Solutions,Core I5,,16.0,,,12.5,Refurbished,Dell,Latitude,,33499.0,40000.0,16.0,2026-01-26 18:16:55
259958915,Lantel  System,Core I5,,16.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T470S,22999.0,40000.0,43.0,2026-01-26 18:16:56
326111618,Novetech Supplies,Core I5-8350U,8.0,16.0,512.0,Ssd,14.0,Refurbished,Dell,Latitude,,26500.0,,,2026-01-26 18:17:57
326557985,The Maxmart,Core I5-8250U,8.0,16.0,512.0,Ssd,14.0,Refurbished,Dell,Latitude,,24000.0,,,2026-01-26 18:19:28
9966279,Mobi Stores,Core I5-8350U,8.0,16.0,256.0,Ssd,14.0,Refurbished,Dell,Latitude,,20700.0,30000.0,31.0,2026-01-26 18:19:29
325633976,Kentouch Kenya,Core M5-6Y,6.0,8.0,256.0,Ssd,12.3,Refurbished,Hp,,,28000.0,35000.0,20.0,2026-01-26 18:19:30
325425346,Dreamcom Technology,Core I5,8.0,,,,,Refurbished,Dell,Latitude,,23000.0,31000.0,26.0,2026-01-26 18:19:31
172364020,Charlie Chan,Core I5,6.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,22189.0,32000.0,31.0,2026-01-26 18:19:32
325562264,Ricktech Computers,Core I5,6.0,8.0,256.0,Ssd,12.5,Refurbished,Dell,Latitude,,17695.0,30000.0,41.0,2026-01-26 18:19:33
325363227,Erick Enterprise,Core I5,6.0,8.0,,,14.0,Refurbished,Hp,Elitebook,840,22499.0,34000.0,34.0,2026-01-26 18:19:34
325558828,Techbiz,Core I7-8565U,8.0,2.0,512.0,Ssd,14.0,,Hp,Elitebook,840,49000.0,55000.0,11.0,2026-01-26 18:19:34
322480266,Lawre Digital Solutions,Core I5,,8.0,256.0,Ssd,12.5,Refurbished,Hp,Elitebook,820,19949.0,30000.0,34.0,2026-01-26 18:19:35
326551439,Techbiz,Core I5,,8.0,500.0,Ssd,14.0,,Dell,Latitude,,16500.0,22000.0,25.0,2026-01-26 18:19:36
324946768,Hameda Technologies Shop,Core I5,,8.0,500.0,Hdd,12.5,Refurbished,Hp,Elitebook,820,15899.0,24999.0,36.0,2026-01-26 18:19:37
325816605,Ricktech Computers,Core I5,8.0,8.0,256.0,Ssd,,,Hp,Elitebook,830,28400.0,39000.0,27.0,2026-01-26 18:19:38
296909543,Anova Technologies,Core I5,,8.0,500.0,Hdd,14.0,Refurbished,Hp,Elitebook,840,17799.0,25000.0,29.0,2026-01-26 18:19:39
323213531,Novetech Supplies,Ryzen 5,,16.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,845,38000.0,,,2026-01-26 18:20:40
326371130,Ricktech Computers,Core I5,,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T480S,28999.0,35000.0,17.0,2026-01-26 18:20:41
325617803,Twendy,Core I7,10.0,16.0,512.0,Ssd,13.3,Refurbished,Hp,Elitebook,830,46500.0,50000.0,7.0,2026-01-26 18:20:42
312782063,Zetcomcomputers,,,,,,,,Apple,,,49875.0,69000.0,28.0,2026-01-26 18:20:42
154310011,Bosy Technologies,Core I5,,8.0,256.0,Ssd,,Refurbished,Dell,Latitude,,19499.0,32000.0,39.0,2026-01-26 18:20:44
325580258,Novetech Supplies,,6.0,8.0,256.0,Ssd,15.6,Refurbished,Hp,Probook,450,25500.0,,,2026-01-26 18:21:45
216056652,Charliehub254,,6.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,,,17698.0,35000.0,49.0,2026-01-26 18:21:46
325457853,Nova Africa Entreprise,Core I7,7.0,16.0,512.0,Ssd,,Refurbished,Dell,,,45000.0,48000.0,6.0,2026-01-26 18:21:47
321600637,It Brands Shop Ke,,,8.0,,,14.0,,Asus,Vivobook,,49499.0,58000.0,15.0,2026-01-26 18:21:48
325856748,Novetech Supplies,Core I7-8665U,,32.0,,,14.0,Refurbished,Hp,Elitebook,840,48000.0,,,2026-01-26 18:22:49
282395963,Digitech Computers,Core I7,8.0,16.0,512.0,Ssd,13.3,Refurb,Hp,Elitebook,X360,46999.0,64999.0,28.0,2026-01-26 18:22:50
325033066,Lola Tech,Core I7-8665U,,16.0,512.0,Ssd,13.3,Refurbished,Hp,Elitebook,X360,41799.0,50000.0,16.0,2026-01-26 18:22:51
9544721,Digitech Computers,Core I5,6.0,8.0,,,14.0,Refurbished,Hp,Elitebook,840,21619.539999999997,46999.0,54.0,2026-01-26 18:22:52
310937197,Charlie Chan,Core I5,,8.0,500.0,Hdd,12.5,Refurbished,Hp,Elitebook,820,15989.0,30000.0,47.0,2026-01-26 18:22:53
326088445,Digital Link Computers,Core I7,8.0,16.0,512.0,Ssd,13.3,Refurbished,Dell,Latitude,,36000.0,45000.0,20.0,2026-01-26 18:22:54
326111578,Novetech Supplies,Core I5,8.0,8.0,256.0,Ssd,14.0,Refurbished,Dell,Latitude,,20999.0,,,2026-01-26 18:23:54
316121273,Lantel  System,Ryzen 5,,8.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,745,33499.0,45000.0,26.0,2026-01-26 18:23:55
325386215,Nova Africa Entreprise,Core I5,8.0,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X280,23500.0,,,2026-01-26 18:24:56
326284998,Wynn Enterprise,Core I5,,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,17400.0,22000.0,21.0,2026-01-26 18:24:57
325308810,Products Zone,Core I5,8.0,16.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X280,23900.0,29000.0,18.0,2026-01-26 18:24:58
310873129,Trudy Comps,Core I5,7.0,8.0,256.0,Ssd,,Refurbished,,,,25999.0,40000.0,35.0,2026-01-26 18:25:29
313679726,Charlie Chan,Core I5-8Th,8.0,16.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,X390,26499.0,45000.0,41.0,2026-01-26 18:25:30
9544228,Digitech Computers,Core I5,,8.0,500.0,Hdd,13.0,Refurbished,Apple,Macbook,Pro,19380.000000000004,34000.0,43.0,2026-01-26 18:25:32
283976115,Charliehub254,Core I5,8.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T480S,25950.0,45000.0,42.0,2026-01-26 18:25:33
245779688,Erick Enterprise,Core I5,,8.0,512.0,Ssd,,Refurbished,Hp,Elitebook,820,18499.0,29999.0,38.0,2026-01-26 18:25:34
251263427,Gaab Solutions Limited,Celeron ,,4.0,256.0,Ssd,15.6,,Hp,,,41000.0,43290.0,5.0,2026-01-26 18:27:35
325787710,Kiekiecomputers254,,,4.0,,,11.0,,,,,15999.0,22000.0,27.0,2026-01-26 18:29:35
326252528,Mobi Stores,Core I5,,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T470S,18500.0,29000.0,36.0,2026-01-26 18:29:36
306716874,Wynn Enterprise,Core I5,8.0,8.0,256.0,Ssd,,Refurbished,Lenovo,,,30000.0,70000.0,57.0,2026-01-26 18:29:37
9557890,Vertex Innovation Hub,Core I5-6Th,6.0,8.0,512.0,Ssd,12.5,Refurbished,Hp,Elitebook,820,27000.0,30000.0,10.0,2026-01-26 18:29:39
311763426,Jultech Technologies,Core I5,8.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,33500.0,45000.0,26.0,2026-01-26 18:29:39
9628208,Vertex Innovation Hub,Core I5-6Th,6.0,8.0,256.0,Ssd,,Refurbished,Hp,Elitebook,820,26100.0,29000.0,10.0,2026-01-26 18:29:40
326632109,Big&Small T-Accessories,Core I7-13700H,10.0,8.0,256.0,Ssd,14.0,,Lenovo,Thinkpad,E14,37000.0,50000.0,26.0,2026-01-26 18:31:41
325634975,Lawre Digital Solutions,Core I5,8.0,16.0,256.0,Ssd,13.3,Refurbished,Lenovo,Thinkpad,X390,29924.0,45000.0,34.0,2026-01-26 18:31:43
320069611,Zetcomcomputers,Core I5,,8.0,256.0,Ssd,,Refurbished,,,,25489.0,36700.0,31.0,2026-01-26 18:31:44
326156304,Neileys  Technologies,Core I5,7.0,8.0,256.0,Ssd,11.6,,,Thinkpad,Yoga,20000.0,22000.0,9.0,2026-01-26 18:31:46
313716351,Betty Tech Computers,Core I5,,8.0,256.0,Ssd,,,Hp,Probook,X360,19999.0,28999.0,31.0,2026-01-26 18:31:47
326254321,Tolmo Technology,Core I5,8.0,8.0,256.0,Ssd,13.3,Refurbished,Dell,Latitude,,21500.0,33000.0,35.0,2026-01-26 18:31:48
325958043,Novetech Supplies,Core I3,11.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Probook,440,37000.0,,,2026-01-26 18:32:49
325494931,Wasini Technologies,Core I5,6.0,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,Yoga,22899.0,27000.0,15.0,2026-01-26 18:32:50
326167608,Savecom Computers & It Solutions,Core I5,8.0,8.0,256.0,Ssd,11.6,Refurbished,Hp,Probook,11,19500.0,25000.0,22.0,2026-01-26 18:34:51
326632404,Big&Small T-Accessories,Core I7,10.0,8.0,256.0,Ssd,14.0,Ex Uk,Lenovo,Thinkpad,E14,32000.0,42000.0,24.0,2026-01-26 18:36:52
313503961,Phonelegit Kenya,Core I5,,16.0,512.0,Ssd,,Refurbished,Lenovo,,,24499.0,30000.0,18.0,2026-01-26 18:36:53
294842043,Bosy Technologies,Ryzen 7,,16.0,512.0,Ssd,,Refurb,Hp,Elitebook,745,34700.0,48799.0,29.0,2026-01-26 18:36:54
325735359,Novetech Supplies,Ryzen 7,,16.0,512.0,Ssd,13.3,Refurbished,Hp,Probook,X360,39999.0,,,2026-01-26 18:37:55
211416596,Kentouch Kenya,Core I5,8.0,16.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,33800.0,60000.0,44.0,2026-01-26 18:37:56
325682496,Novetech Supplies,Ryzen 5,,16.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,845,32999.0,,,2026-01-26 18:38:57
325620803,Disktech,Core I5,7.0,8.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,Yoga,26000.0,27000.0,4.0,2026-01-26 18:38:58
325488124,Mictouch Technology Limited,Core I5,8.0,16.0,256.0,Ssd,13.3,Refurbished,Hp,Elitebook,1030,37999.0,41000.0,7.0,2026-01-26 18:38:59
236437207,Anova Technologies,Core I5,5.0,8.0,500.0,Hdd,14.0,Refurbished,Hp,Elitebook,840,17299.0,26000.0,33.0,2026-01-26 18:39:00
325435380,Smartcomputers,Ryzen 7,,16.0,512.0,Ssd,13.3,,Hp,Probook,X360,50000.0,,,2026-01-26 18:40:01
325703087,Golf Tech Computers,Core I5,,8.0,500.0,Hdd,,Refurbished,Hp,Elitebook,820,18000.0,,,2026-01-26 18:41:02
175689561,Mictouch Technology Limited,Core I5,8.0,8.0,,,14.0,Refurbished,Hp,Elitebook,840,27999.0,40000.0,30.0,2026-01-26 18:41:03
125304099,Anova Technologies,Core I7,6.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,22999.0,30000.0,23.0,2026-01-26 18:41:04
325321671,Kentouch Kenya,Core I5,6.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,X1,27380.0,35000.0,22.0,2026-01-26 18:41:05
305574080,Digitalsmart  Print,Core I5,,8.0,,,14.0,Refurbished,Hp,Elitebook,8Gb,18650.0,20000.0,7.0,2026-01-26 18:41:06
9427310,Avelora Innovations Ltd,Core I5,6.0,8.0,,,14.0,Refurbished,Hp,Elitebook,840,21900.0,30000.0,27.0,2026-01-26 18:41:07
156863246,Westside Computer Hub,Core I5,,8.0,500.0,Hdd,14.0,Refurbished,Hp,Elitebook,Laptops,17999.0,21000.0,14.0,2026-01-26 18:41:08
9524061,Smartcomputers,Core I5,7.0,8.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,Yoga,23040.0,32000.0,28.0,2026-01-26 18:41:09
8852582,It Brands Shop Ke,Celeron N,,8.0,,,14.0,,Asus,Vivobook,,32300.0,38000.0,15.0,2026-01-26 18:41:10
1702440,Anova Technologies,Core I5-8Th,8.0,8.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,T480,23999.0,32000.0,25.0,2026-01-26 18:41:12
325422676,Dreamcom Technology,Core I5,8.0,8.0,,,,Refurbished,Hp,,,27000.0,36000.0,25.0,2026-01-26 18:41:13
176288323,Charliehub254,Core I5,,8.0,256.0,Ssd,12.5,Refurbished,Dell,Latitude,,17150.0,28000.0,39.0,2026-01-26 18:41:14
326258785,Geeworld Technologies,Core I7,8.0,16.0,512.0,Ssd,,Refurbished,Hp,Elitebook,1040,45999.0,58999.0,22.0,2026-01-26 18:41:15
1857542,Charlie Chan,Core I5,,8.0,500.0,Hdd,12.5,Renewed,Hp,Elitebook,820,15930.000000000002,27000.0,41.0,2026-01-26 18:41:16
320852496,Ricktech Computers,Core I5,7.0,8.0,256.0,Ssd,12.5,Renewed,Dell,Latitude,,20200.0,30000.0,33.0,2026-01-26 18:41:17
312651491,Laptop Clinic,,,8.0,256.0,Ssd,,Refurbished,Microsoft,Surface,Pro,50000.0,,,2026-01-26 18:42:18
326140934,Techzone By Jay,Core I5,,16.0,256.0,Ssd,13.3,Refurbished,Apple,Macbook,Pro,49500.0,70000.0,29.0,2026-01-26 18:42:19
325235089,Tech Dg,Core I5,,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T470S,18800.0,24000.0,22.0,2026-01-26 18:42:20
314962852,Avelora Innovations Ltd,Core I5,,8.0,500.0,Hdd,12.5,Refurbished,Lenovo,Thinkpad,X240,15199.0,20000.0,24.0,2026-01-26 18:42:21
325286646,Nova Africa Entreprise,Ryzen 7,,16.0,,,13.3,Ex Uk,Hp,Probook,X360,48000.0,50000.0,4.0,2026-01-26 18:42:22
170681475,Bosy Technologies,Core I7,7.0,16.0,512.0,Ssd,13.3,,Hp,Elitebook,X360,47999.0,75799.0,37.0,2026-01-26 18:42:22
317153154,Badar Computers,Core I5,,8.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,T470S,18500.0,25000.0,26.0,2026-01-26 18:42:23
325687757,Digital Link Computers,Core I7,,8.0,256.0,Ssd,,Refurbished,Hp,Elitebook,840,25000.0,30000.0,17.0,2026-01-26 18:42:24
325820869,Nova Africa Entreprise,Core I7-8565U,8.0,24.0,,,14.0,Refurbished,Hp,Elitebook,840,42000.0,45000.0,7.0,2026-01-26 18:42:25
326254350,Tolmo Technology,Core I7-8250U,,16.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,36900.0,56000.0,34.0,2026-01-26 18:42:26
308092955,Maxports Merchants Limited,,7.0,4.0,128.0,Ssd,13.3,Refurbished,Dell,Latitude,,17550.0,19800.0,11.0,2026-01-26 18:42:57
325267717,Novetech Supplies,Core I5,10.0,16.0,512.0,Ssd,14.0,Refurbished,Dell,Latitude,,29999.0,,,2026-01-26 18:43:58
120119136,Anova Technologies,Core I5,,4.0,500.0,Hdd,,Refurbished,Hp,Probook,640,15999.0,22000.0,27.0,2026-01-26 18:43:59
325799027,Ricktech Computers,Core I5,7.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,X1,27488.0,37649.0,27.0,2026-01-26 18:44:00
326331382,Laptops World Ltd,Core I5,8.0,8.0,256.0,Ssd,13.3,,Dell,Latitude,,25000.0,,,2026-01-26 18:45:01
325478011,Badar Computers,Core I7,10.0,16.0,512.0,Ssd,13.3,Refurbished,Hp,Elitebook,830,48000.0,50000.0,4.0,2026-01-26 18:45:03
325284963,Products Zone,Core I5-10310U,10.0,8.0,256.0,Ssd,13.3,Refurbished,Hp,Elitebook,830,35800.0,45000.0,20.0,2026-01-26 18:45:04
325632718,Lawre Digital Solutions,Core I5-8300U,8.0,16.0,256.0,Ssd,14.0,,Hp,Elitebook,840,28974.0,40000.0,28.0,2026-01-26 18:45:05
8268788,Computer Spot Kenya,Core I5,5.0,4.0,500.0,Hdd,,Refurbished,Hp,Elitebook,840,16099.999999999998,70000.0,77.0,2026-01-26 18:45:07
317660632,Anova Technologies,Core I5,,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X240,15399.0,19999.0,23.0,2026-01-26 18:45:08
326274872,Geforce,,,16.0,512.0,Ssd,,,Hp,Elitebook,850,28000.0,30000.0,7.0,2026-01-26 18:45:09
168285027,Products Zone,Core I5,7.0,8.0,256.0,Ssd,12.6,Refurbished,Hp,Elitebook,820,20400.0,30000.0,32.0,2026-01-26 18:45:10
325990475,Jultech General Supplies,Core I5,8.0,8.0,256.0,Ssd,13.3,Refurbished,Lenovo,,,29500.0,45000.0,34.0,2026-01-26 18:45:41
312669847,Novetech Supplies,Core I5,6.0,8.0,256.0,Ssd,12.3,Refurbished,Microsoft,Surface,Pro,35000.0,,,2026-01-26 18:46:42
326065244,Alma Tech Savvy Solution Limited,Ryzen 5,,8.0,256.0,Ssd,,Refurbished,Hp,,,40000.0,45000.0,11.0,2026-01-26 18:48:43
8355034,Digitalsmart  Print,,,8.0,,,12.5,,Lenovo,,,16500.0,20000.0,18.0,2026-01-26 18:48:44
326520586,Laptops World Ltd,Core I5,7.0,8.0,256.0,Ssd,14.0,Refurbished,Dell,Latitude,,20000.0,25000.0,20.0,2026-01-26 18:48:45
326371921,Unicom Computers,Core I5,8.0,8.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,T490S,36500.0,45000.0,19.0,2026-01-26 18:50:46
325545478,Products Zone,Core I5,8.0,8.0,256.0,Ssd,13.3,Refurbished,Lenovo,Thinkpad,Yogax380,25210.0,29995.0,16.0,2026-01-26 18:50:47
250905165,Kentouch Kenya,Ryzen 5,,16.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,745,37900.0,70000.0,46.0,2026-01-26 18:50:49
38975834,Dansie Enterprise,Core I5,,8.0,,,12.5,Refurbished,Lenovo,Thinkpad,X250,15498.0,36999.0,58.0,2026-01-26 18:50:51
306408796,Alloys Hub,,8.0,16.0,256.0,Ssd,14.0,Refurbished,Dell,,,32399.0,48000.0,33.0,2026-01-26 18:50:52
134622882,Digitech Computers,Core I5,,16.0,512.0,Ssd,13.0,Refurbished,Apple,Macbook,Pro,25999.0,49000.0,47.0,2026-01-26 18:50:53
314871030,Avelora Innovations Ltd,Core I5-8350U,8.0,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X280,19949.0,30000.0,34.0,2026-01-26 18:50:54
325676286,Lola Tech,Core I5,8.0,16.0,256.0,Ssd,13.3,Refurbished,Lenovo,Thinkpad,X390,29925.0,40000.0,25.0,2026-01-26 18:50:55
115829675,Anova Technologies,Core I5,6.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Probook,640,17499.0,26000.0,33.0,2026-01-26 18:50:56
324941482,Novetech Supplies,Ryzen 5,,16.0,,,14.0,Refurbished,Hp,Elitebook,845,37999.0,,,2026-01-26 18:51:56
326439888,The Maxmart,Ryzen 5,,16.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,845,33999.0,,,2026-01-26 18:53:27
314109816,Disktech,Core I7,8.0,8.0,256.0,Ssd,13.3,Refurbished,Hp,Elitebook,830,34000.0,35000.0,3.0,2026-01-26 18:53:28
325676967,Products Zone,Core I5-6200U,,8.0,256.0,Ssd,15.6,Refurbished,Hp,Probook,450,21295.0,30000.0,29.0,2026-01-26 18:53:29
10060667,Vertex Innovation Hub,Core I5-6Th,6.0,16.0,256.0,Ssd,,Refurbished,Hp,Elitebook,820,24920.0,28000.0,11.0,2026-01-26 18:53:31
